annee;mois;jour;heure;val_PM10;VV10.x;VV10.y;PM10_modele
2017;1;14;0;20;8.41;7.25;17.1
2017;1;14;1;19;10.89;7.63;19.9
2017;1;14;2;21;10.03;7.91;20.3
2017;1;14;3;20;8.49;7.79;20.2
2017;1;14;4;18;8.07;7.52;20.4
2017;1;14;5;25;6.2;5.42;7
2017;1;14;6;22;6.52;6.1;4.7
2017;1;14;7;23;6.82;5.77;3.5
2017;1;14;8;24;7.02;5.26;3.3
2017;1;14;9;22;7.46;5.32;3.5
2017;1;14;10;15;8.46;5.65;3.7
2017;1;14;11;10;9.42;6.37;4.4
2017;1;14;12;11;10.12;7.64;5.2
2017;1;14;13;11;10.41;7.8;5.8
2017;1;14;14;9;10.28;8.4;6
2017;1;14;15;12;9.92;8.04;6.2
2017;1;14;16;16;9.45;7.32;6.2
2017;1;14;17;18;9.03;6.9;5.8
2017;1;14;18;18;8.84;7.23;5.1
2017;1;14;19;16;7.35;6.66;4.4
2017;1;14;20;14;6.87;6.15;4.1
2017;1;14;21;13;6.3;5.15;4.1
2017;1;14;22;14;5.76;4.99;4.4
2017;1;14;23;11;5.7;4.87;4.9
2017;1;15;0;10;6.23;5.4;28.7
2017;1;15;1;12;4.74;4.67;32.9
2017;1;15;2;13;4.99;4.67;34.2
2017;1;15;3;8;5.44;4.17;34.4
2017;1;15;4;8;5.21;3.97;34.8
2017;1;15;5;7;6.28;4.11;10.6
2017;1;15;6;11;6.2;4.32;10.7
2017;1;15;7;12;6.16;4.74;10.4
2017;1;15;8;16;6.39;5.67;9.8
2017;1;15;9;16;7.02;6.25;9.6
2017;1;15;10;13;7.8;6.39;9.9
2017;1;15;11;10;8.73;6.79;10.1
2017;1;15;12;10;9.13;6.74;8.4
2017;1;15;13;10;9.14;6.61;7
2017;1;15;14;12;8.8;7.08;6.7
2017;1;15;15;15;8.13;7.21;7.3
2017;1;15;16;24;7.95;7.36;7.1
2017;1;15;17;25;6.85;6.87;7.2
2017;1;15;18;26;6.43;5.4;7.4
2017;1;15;19;20;4.57;6.16;7
2017;1;15;20;17;5.63;6.21;7.6
2017;1;15;21;16;4.81;4.84;5.5
2017;1;15;22;14;6.04;4.28;4.3
2017;1;15;23;12;6.03;5.06;4.7
2017;1;16;0;10;5.2;3.74;15.8
2017;1;16;1;15;6.42;6.36;17
2017;1;16;2;14;6.62;6.34;17.8
2017;1;16;3;22;6.6;5.97;19
2017;1;16;4;29;6.8;5.44;16.6
2017;1;16;5;28;5.56;3.85;6.8
2017;1;16;6;53;5.66;4.24;7.2
2017;1;16;7;57;5.69;4.9;7
2017;1;16;8;45;0;0;0
2017;1;16;9;22;0;0;0
2017;1;16;10;29;0;0;0
2017;1;16;11;29;0;0;0
2017;1;16;12;27;0;0;0
2017;1;16;13;22;0;0;0
2017;1;16;14;23;0;0;0
2017;1;16;15;23;7.34;7.06;7.2
2017;1;16;16;31;6.92;6.75;6.8
2017;1;16;17;40;6.16;6.18;6.8
2017;1;16;18;41;5.74;5.87;7.5
2017;1;16;19;33;5.32;4.58;9
2017;1;16;20;31;5.11;3.83;9.3
2017;1;16;21;48;5.34;3.97;9.5
2017;1;16;22;27;5.22;4.19;10.5
2017;1;16;23;23;4.48;3.63;11.2
2017;1;17;0;20;0.78;1.41;9.6
2017;1;17;1;22;3.39;1.8;4.7
2017;1;17;2;18;2.73;1.68;4.4
2017;1;17;3;28;2.52;1.56;4.1
2017;1;17;4;34;2.48;0.91;4.3
2017;1;17;5;58;0.82;0.72;22.8
2017;1;17;6;72;1.16;0.65;19.3
2017;1;17;7;79;1.15;1.03;14.5
2017;1;17;8;68;1.88;1.43;12.7
2017;1;17;9;54;2.03;1.72;11.4
2017;1;17;10;49;2.59;1.77;10.9
2017;1;17;11;31;2.96;1.97;11.1
2017;1;17;12;24;3.05;4.22;11.2
2017;1;17;13;27;3.06;5.15;11.8
2017;1;17;14;26;2.96;5.26;12.3
2017;1;17;15;11;2.9;5.22;13
2016;6;4;16;13;2.42;4.69;13.3
2016;6;4;17;16;2.05;3.91;14
2016;6;4;18;20;1.66;3.12;14.6
2016;6;4;19;19;1.81;2.01;15.3
2016;6;4;20;20;1.46;1.73;15.6
2016;6;4;21;22;1.31;0.69;16.4
2016;6;4;22;23;1.9;1.3;17
2016;6;4;23;21;3.07;1.21;17.4
2016;6;5;0;27;2.67;0.48;8.5
2016;6;5;1;17;2.47;0.41;3.3
2016;6;5;2;23;2.57;0.72;3.6
2016;6;5;3;19;2.02;1.02;4.2
2016;6;5;4;26;1.51;1.99;5
2016;6;5;5;22;1.23;2.46;20.7
2016;6;5;6;23;1.85;2.73;18.6
2016;6;5;7;28;2.8;3.19;15.2
2016;6;5;8;24;2.83;3.35;12.9
2016;6;5;9;26;2.32;3.35;11.6
2016;6;5;10;17;2.37;4.05;11
2016;6;5;11;26;3.09;4.52;10.3
2016;6;5;12;23;5.53;4.39;11.3
2016;6;5;13;16;6.6;5.26;9.9
2016;6;5;14;12;6.54;5.53;9.2
2016;6;5;15;12;6.45;5.85;9.2
2016;6;5;16;12;6.02;6.6;9.7
2016;6;5;17;11;5.72;6.33;10.2
2016;6;5;18;11;4.99;5.65;10.2
2016;6;5;19;9;4.42;4.24;10
2016;6;5;20;9;3.62;3.1;9.6
2016;6;5;21;10;3.3;2.22;9.9
2016;6;5;22;8;3.55;2.82;11.1
2016;6;5;23;13;4.21;3.61;12.2
2016;6;6;0;13;2.46;1.7;5.8
2016;6;6;1;8;3.47;2.64;6.7
2016;6;6;2;15;1.97;2.1;5
2016;6;6;3;13;1.09;2.23;3.9
2016;6;6;4;12;1.32;1.39;3.4
2016;6;6;5;16;1.42;2.03;15.6
2016;6;6;6;27;1.51;1.67;14.4
2016;6;6;7;32;3.85;1.41;10.3
2016;6;6;8;27;4.74;1.45;7.7
2016;6;6;9;45;4.61;1.97;7.2
2016;6;6;10;37;4.64;3.7;8.3
2016;6;6;11;17;4.6;4.77;10
2016;6;6;12;10;4.2;5.7;11.6
2016;6;6;13;17;3.81;5.82;12.3
2016;6;6;14;13;3.08;5.56;12.9
2016;6;6;15;12;2.17;5.02;12.8
2016;6;6;16;16;2.17;4.45;12.5
2016;6;6;17;13;2.35;3.94;11.9
2016;6;6;18;15;2.42;2.99;11.9
2016;6;6;19;14;2.27;2.21;11.8
2016;6;6;20;15;1.88;1.42;12.3
2016;6;6;21;11;1.59;1.18;13.4
2016;6;6;22;11;1.31;0.8;14.2
2016;6;6;23;15;1.33;1.49;14.6
2016;6;7;0;17;1.27;1.15;4.1
2016;6;7;1;17;1.24;1.27;6.6
2016;6;7;2;18;1.47;1.02;8.3
2016;6;7;3;12;1.43;1.12;10.5
2016;6;7;4;22;1.46;0.51;11.2
2016;6;7;5;20;1.98;1.12;22
2016;6;7;6;28;1.53;0.95;19.3
2016;6;7;7;39;1.11;0.99;14.3
2016;6;7;8;33;1.65;2.02;15.2
2016;6;7;9;54;2.73;2.41;15.5
2016;6;7;10;85;3.9;2.17;15.6
2016;6;7;11;36;3.9;2.47;16.6
2016;6;7;12;34;4.1;3.98;17.9
2016;6;7;13;26;3.9;5.09;18.5
2016;6;7;14;22;3.8;4.89;18.7
2016;6;7;15;12;3.73;4.56;17.3
2016;6;7;16;18;3.34;4.14;13.8
2016;6;7;17;19;3.08;3.45;11.9
2016;6;7;18;18;3.17;2.85;10.5
2016;6;7;19;20;2.15;2.78;8.9
2016;6;7;20;16;1.36;2.97;8.2
2016;6;7;21;14;1.2;3.25;8.8
2016;6;7;22;17;0.88;2.84;10
2016;6;7;23;20;1.11;2.37;11.3
2016;6;8;0;19;3.63;1.18;5.8
2016;6;8;1;21;1.11;0.88;5.1
2016;6;8;2;19;2.88;1.97;5.3
2016;6;8;3;17;4.02;1.82;5.8
2016;6;8;4;23;4.61;1.63;6.2
2016;6;8;5;26;3.51;1.7;15.2
2016;6;8;6;32;3.11;2.41;11.9
2016;6;8;7;40;2.59;3.03;9.1
2016;6;8;8;28;3.19;3.07;8.2
2016;6;8;9;88;4.62;4.79;7.6
2016;6;8;10;44;6.09;6.03;7.3
2016;6;8;11;27;7.45;6.35;6.6
2016;6;8;12;30;7.72;5.84;7
2016;6;8;13;38;8.29;7.35;6.9
2016;6;8;14;52;8.73;7.41;6.9
2016;6;8;15;32;8.43;6.81;6.9
2016;6;8;16;31;8.04;6.77;6.7
2016;6;8;17;21;7.62;5.67;7.2
2016;6;8;18;25;7.6;5.06;7.7
2016;6;8;19;54;6.8;5.23;8.4
2016;6;8;20;20;6.15;4.35;8.5
2016;6;8;21;16;4.63;4.49;10.1
2016;6;8;22;22;4.41;4.31;12.1
2016;6;8;23;22;6.24;4.89;12.1
2016;6;9;0;13;7.14;5.01;15.4
2016;6;9;1;15;5.76;7.35;12.7
2016;6;9;2;14;6.31;6.79;12.9
2016;6;9;3;13;6.26;5.25;13.1
2016;6;9;4;22;6.24;5.95;12.6
2016;6;9;5;20;6.46;7.01;11.7
2016;6;9;6;17;7;7.22;11.3
2016;6;9;7;22;5.72;6.77;10.9
2016;6;9;8;22;4.07;6.63;10.3
2016;6;9;9;31;2.93;7;9.6
2016;6;9;10;23;1.47;6.77;9.2
2016;6;9;11;29;4.77;7.2;8.9
2016;6;9;12;28;5.74;7.83;8.9
2016;6;9;13;18;6.4;8.82;8.8
2016;6;9;14;64;6.21;9.34;8.9
2016;6;9;15;24;7.77;10.36;9.3
2016;6;9;16;30;8.72;11.01;9.8
2016;6;9;17;41;8.75;10.82;9.7
2016;6;9;18;37;8.63;9.96;9.5
2016;6;9;19;28;8.01;7.89;9.1
2016;6;9;20;22;7.73;5.99;8.7
2016;6;9;21;16;5.76;5.91;9.5
2016;6;9;22;16;2.8;4.61;11.5
2016;6;9;23;20;2.42;2.75;11.6
2016;6;10;0;22;1.55;1.66;16.4
2016;6;10;1;17;1.81;1.8;17
2016;6;10;2;14;3.03;1.73;17.5
2016;6;10;3;16;2.59;1.75;19.9
2016;6;10;4;20;3.87;1.45;22.4
2016;6;10;5;23;4.79;2.57;12.3
2016;6;10;6;17;5.8;2.05;8.7
2016;6;10;7;19;6.51;1.36;7.4
2016;6;10;8;21;7.27;2.19;6.7
2016;6;10;9;108;7.8;3.23;6.5
2016;6;10;10;20;7.52;6.43;6.4
2016;6;10;11;27;7.11;7.44;6.4
2016;6;10;12;14;6.78;7.41;6.4
2016;6;10;13;14;6.58;7.78;6.4
2016;6;10;14;9;5.75;7.73;6.5
2016;6;10;15;6;4.94;7.32;6.5
2016;6;10;16;11;4.37;6.79;6.6
2016;6;10;17;10;3.94;6.07;6.7
2016;6;10;18;12;3.6;5.37;7
2016;6;10;19;13;3.1;4.43;7.7
2016;6;10;20;19;2.58;3.45;8.6
2016;6;10;21;19;2.43;3.16;9.8
2016;6;10;22;21;1.81;1.69;11.4
2016;6;10;23;25;0.69;1.54;12.8
2016;6;11;0;13;8.46;5.65;13.9
2016;6;11;1;21;9.42;6.37;13.4
2016;6;11;2;27;10.12;7.64;15.2
2016;6;11;3;19;10.41;7.8;17.1
2016;6;11;4;23;10.28;8.4;18.5
2016;6;11;5;26;9.92;8.04;17.4
2016;6;11;6;21;9.45;7.32;16.3
2016;6;11;7;18;9.03;6.9;11.9
2016;6;11;8;15;8.84;7.23;12.4
2016;6;11;9;17;7.35;6.66;14.3
2016;6;11;10;34;5.45;3.09;14.2
2016;6;11;11;24;6.2;4.05;10.3
2016;6;11;12;23;6.82;4.38;9.2
2016;6;11;13;26;7.19;4.78;7.9
2016;6;11;14;25;7.77;7.07;6.7
2016;6;11;15;18;7.85;6.9;6.3
2016;6;11;16;28;7.27;6.41;6.1
2016;6;11;17;31;6.28;5.83;6.2
2016;6;11;18;17;5.95;5.43;6.4
2016;6;11;19;16;5.42;6.31;6.4
2016;6;11;20;19;5.48;6.47;7
2016;6;11;21;17;5.63;6.22;7.4
2016;6;11;22;10;6.06;5.98;7.5
2016;6;11;23;15;6.17;5.3;8.1
2016;6;12;0;27;6.87;6.15;15.9
2016;6;12;1;16;6.3;5.15;15.9
2016;6;12;2;10;5.76;4.99;16.7
2016;6;12;3;13;5.7;4.87;17.6
2016;6;12;4;6;7.46;5.66;20.5
2016;6;12;5;10;7.52;5.24;8.3
2016;6;12;6;12;7.24;5.46;7.6
2016;6;12;7;14;7.05;6.13;7.1
2016;6;12;8;13;7.13;6.97;6.7
2016;6;12;9;20;7.46;7.47;6.7
2016;6;12;10;13;8.27;7.81;6.5
2016;6;12;11;24;9.77;7.99;6.4
2016;6;12;12;14;10.4;7.17;6.5
2016;6;12;13;13;11.02;8.37;6.8
2016;6;12;14;14;10.62;8.32;6.5
2016;6;12;15;25;10.29;7.72;6.6
2016;6;12;16;23;9.93;7.94;6.9
2016;6;12;17;42;8.93;7.53;6.6
2016;6;12;18;25;6.97;7.2;6.5
2016;6;12;19;22;6.13;6.64;7.4
2016;6;12;20;19;5.98;7.07;8.3
2016;6;12;21;16;6.63;7.98;8.1
2016;6;12;22;17;6.28;8.2;7.9
2016;6;12;23;9;6.55;8.34;7.4
2016;6;13;0;7;7.56;6.89;13.9
2016;6;13;1;7;6.54;8.04;12.7
2016;6;13;2;8;7.54;7.7;13.7
2016;6;13;3;8;8.09;6.91;13.8
2016;6;13;4;8;8.44;6.87;12.5
2016;6;13;5;6;7.72;4.8;7.1
2016;6;13;6;6;7.88;4.52;7
2016;6;13;7;18;7.67;4.55;6.6
2016;6;13;8;19;7.8;5.74;5.8
2016;6;13;9;68;7.92;6.33;5.3
2016;6;13;10;23;7.85;6.73;5.4
2016;6;13;11;21;8.06;7.21;5.4
2016;6;13;12;36;9.89;6.2;5.5
2016;6;13;13;37;10.11;5.77;6.1
2016;6;13;14;76;9.38;7.23;6.3
2016;6;13;15;107;9.9;7.83;6.3
2016;6;13;16;30;9.9;8.58;6.8
2016;6;13;17;26;10.63;7.83;6.6
2016;6;13;18;15;11.51;9.67;6.7
2016;6;13;19;28;10.06;9.1;6
2016;6;13;20;12;7.76;9.44;6.1
2016;6;13;21;8;7.91;9.72;5.8
2016;6;13;22;11;9.21;9.7;5.5
2016;6;13;23;12;9.25;8.85;5.4
2016;6;14;0;10;7.47;5.27;12.5
2016;6;14;1;10;8.56;8.22;12.6
2016;6;14;2;7;8.14;7.67;11.8
2016;6;14;3;10;8.11;7.07;11.2
2016;6;14;4;20;8.88;5.54;10.5
2016;6;14;5;9;8.47;6.73;5.7
2016;6;14;6;14;8.47;7.65;5.9
2016;6;14;7;13;8.14;7.76;5.9
2016;6;14;8;20;8.05;7.33;5.9
2016;6;14;9;118;8.14;7.26;5.5
2016;6;14;10;34;8.24;7.74;5.2
2016;6;14;11;48;9.62;7.05;5.3
2016;6;14;12;65;9.74;6.54;5.9
2016;6;14;13;45;10.36;7.32;6
2016;6;14;14;32;10.73;7.28;5.9
2016;6;14;15;42;10.31;8.59;6
2016;6;14;16;31;9.77;8.58;5.8
2016;6;14;17;27;9.56;7.82;5.7
2016;6;14;18;31;8.42;7.03;5.6
2016;6;14;19;14;8.33;7.9;5.8
2016;6;14;20;13;8.95;6.8;6
2016;6;14;21;16;8.42;4.85;5.9
2016;6;14;22;17;6.74;4.79;5.6
2016;6;14;23;13;6.1;4.59;6
2016;6;15;0;13;4.6;3.48;11.9
2016;6;15;1;13;4.38;2.37;10.7
2016;6;15;2;24;3.37;0.91;10.8
2016;6;15;3;9;3.23;0.89;10.8
2016;6;15;4;13;2.5;1.49;11.2
2016;6;15;5;15;3.54;1.49;12.1
2016;6;15;6;19;4.36;1.84;9.4
2016;6;15;7;15;2.67;2.06;9.1
2016;6;15;8;18;1.55;1.16;8.8
2016;6;15;9;51;2.79;0.61;9
2016;6;15;10;20;1.43;1.41;8.4
2016;6;15;11;25;2.02;1.07;7.8
2016;6;15;12;18;3.86;3.51;7.4
2016;6;15;13;13;6.12;3.89;8.5
2016;6;15;14;8;7.52;6.67;9.2
2016;6;15;15;11;8.71;8.06;8.9
2016;6;15;16;22;8.72;8;7.5
2016;6;15;17;9;8.59;7.33;5.6
2016;6;15;18;10;8.93;7.99;4.6
2016;6;15;19;14;8.41;7;4.6
2016;6;15;20;16;7;7.4;4.7
2016;6;15;21;13;5.97;5.54;2.2
2016;6;15;22;13;5.68;4.96;2.8
2016;6;15;23;17;4.98;4.78;4.8
2016;6;16;0;17;2.1;2;12.7
2016;6;16;1;16;4.9;4.3;12.8
2016;6;16;2;20;4.66;4.19;12.9
2016;6;16;3;21;5.05;4.1;17.2
2016;6;16;4;19;4.63;5.18;18.7
2016;6;16;5;22;3.38;2.94;3.8
2016;6;16;6;21;2.51;2.33;5.4
2016;6;16;7;20;3.11;2.56;5.5
2016;6;16;8;20;2.74;2.31;8.9
2016;6;16;9;32;2.08;2.45;9.6
2016;6;16;10;30;3.11;2.83;7.4
2016;6;16;11;25;2.06;5.23;7.1
2016;6;16;12;21;4.24;5.1;8.7
2016;6;16;13;48;3.44;4.83;7.1
2016;6;16;14;27;3.08;4.44;6.1
2016;6;16;15;23;3.97;5.68;5.8
2016;6;16;16;14;3.83;5.58;5.5
2016;6;16;17;13;4.22;5.13;5.7
2016;6;16;18;10;4.11;5.61;5.9
2016;6;16;19;18;4.91;5.23;6.7
2016;6;16;20;19;4.43;4.67;7.6
2016;6;16;21;28;3.4;4.19;8.5
2016;6;16;22;24;4.07;2.52;10
2016;6;16;23;20;3.72;1.77;11.3
2016;6;17;0;13;5.08;4.62;7.3
2016;6;17;1;21;5.36;3.8;8.1
2016;6;17;2;16;4.99;3.36;7.9
2016;6;17;3;10;4.61;2.82;7.6
2016;6;17;4;19;3.2;1.89;7.5
2016;6;17;5;26;4.17;2.57;6
2016;6;17;6;16;4.5;3.01;5
2016;6;17;7;29;3.73;3.21;4.8
2016;6;17;8;19;3.41;2.27;4.8
2016;6;17;9;22;4.21;2.12;5.1
2016;6;17;10;24;5.11;1.73;5.7
2016;6;17;11;16;6.08;2.88;5.5
2016;6;17;12;20;5.87;5.43;4.9
2016;6;17;13;18;5.46;5.86;5.3
2016;6;17;14;15;4.9;5.62;5.8
2016;6;17;15;13;4.29;5.31;6.1
2016;6;17;16;14;3.4;5.13;6.3
2016;6;17;17;18;2.99;4.91;6.8
2016;6;17;18;17;2.48;4.69;7.1
2016;6;17;19;20;1.73;3.08;7.4
2016;6;17;20;18;0.59;2.02;7.8
2016;6;17;21;24;0.98;1.28;8.7
2016;6;17;22;19;1.35;0.97;9.8
2016;6;17;23;20;1.69;0.65;11
2016;6;18;0;54;1.28;1.08;5.8
2016;6;18;1;18;2.3;2;7
2016;6;18;2;16;2.56;1.69;6.7
2016;6;18;3;18;2.57;1.81;6.5
2016;6;18;4;19;2.28;1.69;6.4
2016;6;18;5;20;2.74;1.64;11
2016;6;18;6;28;2.84;1.52;8.2
2016;6;18;7;27;1.53;2.77;7.2
2016;6;18;8;64;4.12;3.51;6.6
2016;6;18;9;21;5.62;3.59;6.2
2016;6;18;10;17;6.87;3.59;5
2016;6;18;11;18;7.08;6.98;4.7
2016;6;18;12;20;8.73;6.83;4.2
2016;6;18;13;17;7.65;5.51;3.8
2016;6;18;14;23;5.4;2.98;3.4
2016;6;18;15;12;4.32;5.35;3.4
2016;6;18;16;13;5.52;3.96;3.7
2016;6;18;17;17;4.87;3.3;3.8
2016;6;18;18;12;6.36;4.9;3.8
2016;6;18;19;9;5.54;7.58;3.2
2016;6;18;20;12;7.58;8.41;4
2016;6;18;21;11;9.39;8.76;3.7
2016;6;18;22;12;9.79;9.65;4
2016;6;18;23;10;10.41;10.18;4.1
2016;6;19;0;10;5.43;6.55;6.5
2016;6;19;1;8;9.55;10.15;5.4
2016;6;19;2;11;9.31;9.73;5.4
2016;6;19;3;11;8.83;8.56;5.3
2016;6;19;4;11;7.9;7.89;5
2016;6;19;5;9;8.77;7.45;4.5
2016;6;19;6;10;9.01;7.68;4.6
2016;6;19;7;10;9.37;8.45;4.6
2016;6;19;8;14;9.68;9.26;4.7
2016;6;19;9;12;9.14;9.95;5.1
2016;6;19;10;10;8.82;10.91;5.4
2016;6;19;11;12;8.81;11.41;5.9
2016;6;19;12;13;9.52;11.41;6.1
2016;6;19;13;22;10.02;12.34;6
2016;6;19;14;23;10.35;12.83;5.9
2016;6;19;15;29;11.13;13.24;5.9
2016;6;19;16;26;11.4;12.66;6
2016;6;19;17;16;11.28;12.37;6
2016;6;19;18;11;11.38;12.14;5.7
2016;6;19;19;16;11.25;11.26;5.5
2016;6;19;20;12;10.31;10.19;5.3
2016;6;19;21;12;10.03;8.81;5.4
2016;6;19;22;16;9.46;7.82;5.4
2016;6;19;23;11;8.31;6.38;5.7
2016;6;20;0;9;7.85;6.1;7.3
2016;6;20;1;11;6.82;5.64;6.4
2016;6;20;2;10;6.47;5.29;6.9
2016;6;20;3;12;6.31;4.78;6.5
2016;6;20;4;12;5.98;4.04;7
2016;6;20;5;18;5.6;3.71;5
2016;6;20;6;20;4.15;4.11;5.1
2016;6;20;7;28;2.85;4.35;5.1
2016;6;20;8;21;0.73;4.44;5
2016;6;20;9;48;1.58;4.16;5
2016;6;20;10;26;2.38;4.85;5.3
2016;6;20;11;33;2.72;4.65;5.9
2016;6;20;12;13;3.27;3.45;6.5
2016;6;20;13;20;2.98;3.12;7.3
2016;6;20;14;25;2.56;2.99;8.4
2016;6;20;15;17;2.63;2.64;9.6
2016;6;20;16;17;3.05;2.77;10.4
2016;6;20;17;17;2.33;2.97;10.5
2016;6;20;18;24;2.39;3.22;10
2016;6;20;19;23;1.84;3.48;9.4
2016;6;20;20;25;1.02;2.38;9.6
2016;6;20;21;19;0.87;1.76;10.4
2016;6;20;22;19;1.09;1.44;11
2016;6;20;23;20;1.79;1.26;10.8
2016;6;21;0;34;7.8;6.39;1
2016;6;21;1;23;8.73;6.79;7.2
2016;6;21;2;19;9.13;6.74;7.3
2016;6;21;3;19;9.14;6.61;6.9
2016;6;21;4;21;8.8;7.08;9.4
2016;6;21;5;17;8.13;7.21;20.3
2016;6;21;6;18;7.95;7.36;16.9
2016;6;21;7;20;6.85;6.87;12.9
2016;6;21;8;20;6.43;5.4;12.7
2016;6;21;9;24;4.57;6.16;12.5
2016;6;21;10;31;2.59;1.99;11.8
2016;6;21;11;28;2.75;2.6;12.4
2016;6;21;12;26;2.7;4.77;12
2016;6;21;13;41;2.74;5.75;10.4
2016;6;21;14;23;2.85;5.6;9.4
2016;6;21;15;28;2.61;4.91;8.8
2016;6;21;16;17;2.38;4.66;8.9
2016;6;21;17;22;1.36;3.68;9.1
2016;6;21;18;13;1.57;3.13;9.4
2016;6;21;19;13;1;2.21;9.7
2016;6;21;20;15;0.82;1.53;10.2
2016;6;21;21;14;0.75;0.67;10.8
2016;6;21;22;17;1.04;0.51;11.4
2016;6;21;23;16;1.31;0.39;12.3
2016;6;22;0;25;5.63;6.21;7.3
2016;6;22;1;28;4.81;4.84;7.5
2016;6;22;2;20;6.04;4.28;7.3
2016;6;22;3;14;6.03;5.06;8.1
2016;6;22;4;19;1.05;0.82;9.3
2016;6;22;5;24;1.35;1.01;23
2016;6;22;6;36;1.58;0.81;28.9
2016;6;22;7;28;2.07;1.36;19.5
2016;6;22;8;44;1.92;2.06;14.9
2016;6;22;9;75;2.15;2.97;13.3
2016;6;22;10;24;2.25;3.76;12.4
2016;6;22;11;17;2.46;4.36;11.6
2016;6;22;12;14;2.38;4.63;11.2
2016;6;22;13;16;2.59;4.53;11.6
2016;6;22;14;21;2.71;4.39;12.4
2016;6;22;15;13;2.89;3.84;12.6
2016;6;22;16;10;3.02;3.13;12.4
2016;6;22;17;11;2.97;2.65;12
2016;6;22;18;17;2.89;2.39;11.5
2016;6;22;19;13;2.79;1.96;11.4
2016;6;22;20;16;2.28;1.2;11.8
2016;6;22;21;22;2.3;1.43;12.9
2016;6;22;22;25;2.74;1.51;14
2016;6;22;23;27;3.24;1.31;15
2016;6;23;0;21;1.96;1.11;12.6
2016;6;23;1;24;2.95;1.3;13.6
2016;6;23;2;19;2.39;1.29;13
2016;6;23;3;20;1.86;1.09;12.5
2016;6;23;4;32;1.59;0.7;11.3
2016;6;23;5;32;1.82;0.45;17.1
2016;6;23;6;34;1.71;0.25;17.2
2016;6;23;7;47;1.76;0.72;13.7
2016;6;23;8;33;1.66;1.32;12.1
2016;6;23;9;115;1.75;2.87;11.5
2016;6;23;10;34;2.27;3.84;11.6
2016;6;23;11;30;2.62;4.91;12.2
2016;6;23;12;37;3.24;5.3;13.1
2016;6;23;13;24;3.45;5.15;13
2016;6;23;14;20;3.28;4.81;11.9
2016;6;23;15;12;3.06;4.34;10.9
2016;6;23;16;14;2.9;3.59;10.6
2016;6;23;17;19;2.61;2.79;10.4
2016;6;23;18;13;2.36;2.06;10.3
2016;6;23;19;19;2.14;1.67;10.4
2016;6;23;20;16;1.8;1.25;10.5
2016;6;23;21;21;2.24;1.35;10.9
2016;6;23;22;27;2.64;1.31;12.1
2016;6;23;23;26;3.35;0.94;15.5
2016;6;24;0;20;3.88;0.75;4.9
2016;6;24;1;18;3.27;0.81;3.9
2016;6;24;2;19;3.07;0.51;3.8
2016;6;24;3;14;3.03;0.15;3.7
2016;6;24;4;18;2.93;0.15;3.7
2016;6;24;5;22;2.45;1.31;16
2016;6;24;6;31;2.38;0.78;20
2016;6;24;7;24;1.76;0.46;11.3
2016;6;24;8;30;2.51;1.09;9.3
2016;6;24;9;116;2.91;1.47;9.3
2016;6;24;10;24;2.81;2.3;9.6
2016;6;24;11;23;2.55;3.57;9.9
2016;6;24;12;29;2.53;4.59;10.2
2016;6;24;13;26;2.62;5.12;10.5
2016;6;24;14;32;2.73;5.06;11.4
2016;6;24;15;32;2.57;4.72;13.1
2016;6;24;16;28;2.32;4.42;14.7
2016;6;24;17;26;2.37;3.71;15.2
2016;6;24;18;26;3.2;2.89;15.4
2016;6;24;19;22;3.92;1.98;15.7
2016;6;24;20;23;3.62;1.19;16.1
2016;6;24;21;22;3.64;0.24;16.7
2016;6;24;22;20;3.82;0.98;18.1
2016;6;24;23;22;3.41;1.07;21
2016;6;25;0;28;3.17;0.99;4.6
2016;6;25;1;23;4.28;1.06;5.6
2016;6;25;2;24;4.74;1.37;5.4
2016;6;25;3;27;4.7;1.69;5.5
2016;6;25;4;28;4.61;2.14;5.7
2016;6;25;5;26;4.54;2.13;18.8
2016;6;25;6;51;3.8;2.8;15.3
2016;6;25;7;28;4.23;2.7;13.6
2016;6;25;8;31;4.66;2.46;12
2016;6;25;9;113;5.77;4.11;10.7
2016;6;25;10;26;6.87;5.91;10.2
2016;6;25;11;37;7.33;5.8;10.2
2016;6;25;12;26;7.27;5.54;11.4
2016;6;25;13;32;7.54;5.59;12.4
2016;6;25;14;40;7.73;6.63;12.5
2016;6;25;15;40;7.71;7.45;11.9
2016;6;25;16;50;7.72;6.39;10.3
2016;6;25;17;35;7.47;6.36;10.1
2016;6;25;18;36;5.89;6.79;9.5
2016;6;25;19;27;4.68;6.25;9
2016;6;25;20;30;4.49;5.77;8.7
2016;6;25;21;36;5.79;6.81;8.3
2016;6;25;22;28;5.52;6.28;8.4
2016;6;25;23;21;6.58;6.62;7.7
2016;6;26;0;18;6.78;6.79;14.7
2016;6;26;1;16;6.75;6.02;13.1
2016;6;26;2;9;7.37;6.46;15.6
2016;6;26;3;17;7.18;6.46;14.7
2016;6;26;4;9;7.45;6.75;12.2
2016;6;26;5;15;7.72;6.91;9.6
2016;6;26;6;13;7.9;7.16;9.4
2016;6;26;7;14;8.26;8.06;9.1
2016;6;26;8;18;8.43;8.43;9.1
2016;6;26;9;24;7.99;8.59;8.8
2016;6;26;10;24;8.59;9.17;9
2016;6;26;11;29;8.92;9.83;8.8
2016;6;26;12;25;9.57;9.99;8.3
2016;6;26;13;23;9.77;9.97;8.1
2016;6;26;14;27;10.08;10.12;8.1
